Age,Income,Children,Tenure,Outage_sec_perweek,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8,Gender_Male,Gender_Nonbinary,Marital_Married,Marital_NeverMarried,Marital_Separated,Marital_Widowed
72,27058.36,0,71.99132,7.88648,0,1,1,1,1,1,0,0,0,1,1,5,5,6,4,6,4,5,4,0,0,0,1,0,0
53,49125.36,4,52.26662,16.4764,0,1,1,1,1,0,1,0,1,1,0,5,5,6,5,6,6,5,5,1,0,0,0,0,1
85,65640.28,0,63.81393,13.78754,0,1,0,1,0,0,1,1,0,1,1,7,6,6,6,5,6,6,5,1,0,0,0,1,0
77,33567.58,4,50.44094,7.83842,0,0,1,1,1,0,1,0,0,0,1,5,5,5,7,7,5,4,5,1,0,0,0,0,1
53,20832.66,0,37.04844,5.828119,0,0,0,1,0,0,0,1,0,1,0,6,5,7,4,5,7,6,5,0,0,0,0,0,0
71,20631.55,4,60.26349,6.397555,1,0,0,0,0,1,1,0,0,0,1,6,8,6,5,7,5,6,6,1,0,0,0,0,1
88,55933.65,1,66.10035,12.44411,1,0,1,1,1,1,1,1,0,0,1,4,4,4,6,6,5,4,4,0,0,0,1,0,0
42,32929.09,0,46.03183,11.08114,0,0,1,0,0,1,0,0,0,1,0,6,6,7,5,5,5,6,6,0,0,0,0,1,0
44,16465.85,5,53.24575,6.665835,0,0,0,1,0,0,0,0,1,1,0,4,6,6,5,6,4,6,5,0,0,0,0,0,0
25,22821.11,0,61.35418,15.25427,0,0,1,0,0,1,0,1,1,0,0,4,5,4,4,7,5,4,7,1,0,0,0,0,1
53,35950.39,4,59.60557,8.081922,0,0,1,1,0,0,0,0,0,0,1,5,4,5,7,4,5,7,6,1,0,0,0,0,1
43,107341.5,10,56.34451,2.106053,0,1,0,1,0,1,0,1,0,1,0,3,4,4,4,7,4,4,4,0,0,0,1,0,0
51,10770.7,3,61.74695,9.606947,0,1,1,1,1,1,0,0,0,0,1,5,5,5,6,6,4,5,5,0,0,0,0,1,0
28,25747.86,3,71.99418,11.9755,0,0,0,1,1,0,0,1,0,0,1,6,6,6,6,5,6,5,3,1,0,1,0,0,0
53,4978.33,2,61.84543,10.5758,0,1,0,1,0,1,0,1,0,1,1,5,6,5,6,6,5,5,5,1,0,0,0,1,0
84,30407.3,3,45.34674,12.51342,0,1,1,1,1,0,1,0,1,1,0,7,7,6,6,7,6,4,5,0,0,0,0,0,0
75,99132.61,1,70.99524,9.073224,1,0,0,1,1,0,1,0,0,0,1,6,7,7,6,5,6,8,5,0,0,0,0,1,0
89,5435.86,0,66.89948,8.358239,1,0,0,1,1,1,1,0,0,0,1,5,5,7,4,5,5,5,6,0,0,0,1,0,0
37,20406.36,0,51.58987,8.849924,0,1,0,1,0,0,1,1,1,0,1,5,5,5,5,6,6,6,5,0,0,0,1,0,0
61,108956.8,0,43.40615,7.357459,1,1,1,1,0,0,0,1,0,1,1,7,7,7,5,5,6,7,6,0,0,0,0,0,0
35,67999.95,3,53.91114,13.47448,0,0,0,1,0,1,1,0,1,0,0,7,7,7,4,8,5,5,5,1,0,0,0,0,1
34,17175.88,1,44.14809,9.008521,0,0,1,0,1,1,0,0,0,1,1,5,5,4,5,4,5,4,5,1,0,1,0,0,0
88,27192.54,1,49.22149,14.00066,0,1,0,1,1,1,0,0,0,1,0,7,6,7,4,6,5,5,5,1,0,1,0,0,0
82,54381.23,1,52.60487,9.37573,0,0,0,1,1,0,0,1,1,0,1,6,8,6,6,5,7,7,7,1,0,0,0,0,1
64,57498.9,1,55.02676,5.604732,0,1,0,1,1,1,1,0,0,1,1,5,5,6,7,5,6,6,5,1,0,0,0,0,0
52,15358.09,0,50.60009,10.74978,0,1,0,1,0,0,0,1,0,0,1,7,7,7,4,7,6,6,6,1,0,0,0,0,1
69,58722.42,0,48.60336,9.914814,0,1,0,1,0,1,1,0,0,1,1,5,6,5,6,4,4,6,4,1,0,0,0,1,0
20,28990.97,2,66.03662,14.05835,1,1,0,1,1,1,0,0,1,0,1,7,7,7,5,7,6,7,7,0,0,1,0,0,0
86,66115.1,2,68.87713,10.24939,1,1,0,1,1,1,1,1,0,1,1,5,6,4,5,5,5,5,6,0,0,0,0,1,0
68,51061.01,5,60.1745,1.45088,0,0,1,1,1,1,1,0,1,0,1,6,6,4,7,5,5,8,4,0,0,1,0,0,0
67,46704.87,2,64.2498,10.56609,0,1,0,1,0,0,1,0,0,1,1,7,7,8,7,5,8,7,6,0,0,0,0,0,1
22,115758.0,4,54.65479,9.168674,0,0,0,1,0,0,0,1,0,1,0,6,5,5,5,6,5,6,5,1,0,0,0,0,1
76,36398.01,0,70.50947,8.191336,0,0,0,1,0,0,0,0,1,0,0,6,6,6,7,5,4,5,6,1,0,0,1,0,0
37,47833.67,0,67.06183,10.15639,1,1,0,0,1,0,0,0,0,1,0,6,7,7,5,5,7,6,7,1,0,0,0,1,0
35,5644.85,0,43.02146,11.88471,0,1,1,1,0,1,0,1,0,1,0,7,5,6,4,6,5,5,6,0,0,0,1,0,0
46,12619.97,1,49.8063,3.957036,1,1,0,1,1,1,0,1,1,0,0,7,6,7,6,4,7,6,6,1,0,1,0,0,0
85,8667.17,1,65.91489,10.18947,1,1,0,1,1,0,1,1,0,1,1,7,6,6,6,6,7,7,5,0,0,1,0,0,0
20,48552.54,9,63.8887,9.012997,0,1,0,1,0,0,0,0,1,0,1,7,5,5,5,6,6,5,6,1,0,0,0,0,0
23,55153.17,1,69.93109,9.091744,0,0,0,1,0,0,1,0,0,1,0,6,6,7,6,5,5,6,4,1,0,1,0,0,0
78,43174.81,1,68.38161,8.256297,0,0,0,0,1,1,0,0,0,0,0,6,5,5,6,5,5,7,7,1,0,1,0,0,0
37,14976.23,1,62.8566,12.37749,0,0,0,1,0,0,1,0,0,1,1,4,5,5,7,6,5,6,5,0,0,0,0,0,1
50,7369.88,1,56.24647,9.298875,0,1,0,1,1,0,1,1,1,1,0,8,7,6,6,6,5,5,6,0,0,1,0,0,0
54,10992.89,2,64.86438,11.18575,0,0,0,1,1,0,0,1,1,0,1,5,5,4,7,5,6,7,5,1,0,0,0,0,1
50,31421.54,4,65.2372,10.19811,0,0,0,0,0,1,1,0,1,0,1,6,7,6,7,6,5,5,6,1,0,0,0,0,1
37,76587.52,8,48.70941,14.20099,1,0,1,1,0,0,0,0,0,1,1,4,5,4,5,7,4,4,5,1,0,1,0,0,0
49,47836.42,2,55.49261,8.873568,0,1,0,1,1,0,1,0,0,1,1,5,4,4,6,6,5,6,4,1,0,1,0,0,0
37,112961.8,1,62.59584,9.570437,0,0,1,0,0,1,1,1,0,0,1,4,5,4,5,6,5,4,6,1,0,0,0,0,1
20,112839.8,1,68.79248,14.05877,0,0,0,1,0,0,1,0,1,0,1,5,6,5,6,5,5,6,5,1,0,0,1,0,0
24,24879.0,2,56.0677,8.232258,0,0,1,1,1,0,0,1,1,1,1,7,8,7,6,5,7,7,6,1,0,0,0,0,1
75,37720.52,3,56.75264,8.982395,0,1,0,1,0,0,1,1,0,0,0,4,5,5,4,5,4,4,4,0,0,1,0,0,0
68,32738.97,0,67.00862,15.24321,0,0,0,1,0,0,1,1,0,0,1,4,4,6,5,6,5,5,6,0,0,0,1,0,0
74,99699.68,3,66.85966,11.36648,0,0,1,1,0,0,1,0,0,1,0,6,6,7,4,7,5,5,4,0,1,0,0,0,1
47,26920.29,2,68.70194,10.25356,0,0,1,1,0,0,1,0,1,0,0,7,7,8,3,6,4,7,5,0,0,1,0,0,0
29,105294.0,0,64.9377,8.069085,0,1,0,1,1,0,0,0,0,1,0,5,5,7,5,5,4,5,4,0,0,0,1,0,0
62,17495.04,3,55.55389,11.71658,1,1,0,0,0,0,0,0,0,1,1,6,5,6,8,4,6,6,6,1,0,0,0,0,1
52,60011.51,3,67.25716,13.59404,0,1,0,1,1,0,0,0,0,0,1,8,6,7,7,5,8,7,7,0,1,0,0,0,0
89,29453.49,0,68.11166,3.605531,0,0,0,1,1,0,1,1,1,0,1,4,5,6,5,5,5,6,5,0,0,0,0,1,0
80,13973.69,2,69.64918,13.085,0,1,0,0,0,0,1,0,1,1,0,6,6,6,5,6,5,4,5,1,0,0,0,0,1
75,27106.57,1,59.56187,10.34783,0,1,0,1,1,0,0,0,0,1,0,6,6,7,6,5,6,7,6,0,0,0,0,0,0
67,37390.82,1,68.6504,9.457734,0,1,0,1,0,1,0,1,1,1,1,5,6,5,4,6,5,5,5,0,0,0,0,0,1
25,68500.11,3,61.3684,19.65711,1,0,0,1,0,0,0,0,1,1,1,6,6,6,6,5,5,6,6,0,0,1,0,0,0
54,38962.14,2,68.34963,16.62973,0,1,0,1,1,0,0,0,1,0,1,6,5,5,5,6,4,5,4,1,0,0,0,0,1
45,30450.75,10,65.90337,6.31343,0,1,0,1,1,0,0,0,0,1,0,5,5,4,5,7,5,6,6,1,0,0,0,0,0
63,63719.51,1,45.75297,10.98742,0,0,0,1,1,1,1,1,0,1,1,5,6,4,6,5,5,6,5,1,0,0,0,0,1
65,16949.89,2,70.56361,9.411526,0,1,0,1,1,0,0,1,0,0,0,6,6,5,6,5,6,5,4,0,0,1,0,0,0
80,91629.36,2,57.0815,6.008386,0,1,1,1,0,1,1,1,0,0,1,6,6,6,5,6,6,5,5,1,0,0,1,0,0
33,51477.31,0,60.0122,9.312883,0,0,0,1,1,1,0,1,1,0,1,6,5,4,7,5,5,5,6,1,0,0,1,0,0
77,24934.12,1,71.3386,7.006661,1,1,0,1,0,1,0,0,0,0,1,6,6,6,6,4,6,6,5,1,0,0,1,0,0
79,17965.81,1,61.9146,11.77757,1,0,0,1,1,1,0,0,0,1,1,5,5,4,7,6,7,6,6,1,0,0,1,0,0
53,28702.52,2,67.39326,10.3045,0,1,0,1,1,0,0,1,1,1,0,6,6,5,5,5,6,6,7,1,0,0,1,0,0
44,4954.67,6,65.38821,7.581553,1,0,0,1,1,1,1,1,1,1,0,4,4,3,6,6,6,5,7,0,0,0,0,0,1
77,20312.0,0,52.69236,8.286499,0,1,1,1,0,0,0,0,0,0,0,7,7,6,5,7,6,5,7,0,0,0,0,0,1
43,26492.19,9,68.02064,9.643831,1,1,0,1,1,0,1,0,0,0,0,5,6,5,5,6,6,6,4,1,0,0,0,1,0
82,47909.78,3,44.68507,9.60347,0,1,1,1,1,0,0,0,0,0,0,5,4,6,6,6,6,4,6,1,0,1,0,0,0
41,23995.11,0,64.5943,15.17134,0,1,0,1,1,1,0,1,0,1,1,6,5,5,6,6,7,5,4,1,0,1,0,0,0
64,97871.03,2,62.84343,5.089983,0,0,0,1,0,1,0,0,0,0,0,3,3,4,4,7,3,6,4,0,0,0,0,0,0
33,65978.69,0,65.11394,10.30083,0,0,1,1,1,0,0,1,0,1,0,5,6,6,6,5,6,5,5,1,0,0,0,1,0
19,73093.52,2,66.74968,5.606608,0,1,0,1,0,0,1,0,0,0,1,5,5,5,7,5,5,6,6,1,0,0,0,0,1
75,6736.05,2,62.27729,3.752717,1,1,0,1,0,1,1,0,0,0,1,5,5,3,6,3,6,6,5,0,0,0,0,0,0
78,26865.42,2,48.4017,16.54026,0,0,0,1,1,0,1,1,0,0,1,4,4,6,5,7,4,4,4,0,0,1,0,0,0
63,21303.64,3,61.65935,7.192287,0,1,0,1,0,1,1,0,0,1,1,3,4,4,5,5,5,5,5,1,0,0,0,1,0
87,37885.62,2,64.02401,9.17978,1,1,0,1,0,0,1,1,0,0,1,6,5,5,5,7,5,6,4,0,0,0,0,0,1
72,83201.51,1,58.47534,7.617914,0,1,0,1,1,1,0,1,1,0,1,5,5,6,5,5,6,7,5,0,0,1,0,0,0
70,24188.41,0,62.77262,9.341105,0,1,0,1,0,0,1,1,0,0,0,6,5,6,6,6,5,6,5,1,0,1,0,0,0
61,36205.76,0,49.11866,8.396047,1,1,0,0,1,1,0,0,0,1,0,5,6,5,6,3,5,6,6,1,0,0,0,0,0
56,35791.81,1,65.44262,4.53814,0,0,0,1,0,0,1,0,1,1,0,6,7,6,5,7,4,4,6,0,0,1,0,0,0
67,28757.7,1,61.09569,15.1263,1,1,0,1,1,0,0,1,0,1,1,7,7,6,3,8,4,5,6,0,0,0,0,0,1
89,4263.18,0,60.55095,10.19738,0,1,0,1,0,0,0,1,1,1,0,5,6,4,6,6,4,5,7,1,0,0,0,1,0
81,20178.71,3,54.0833,6.551707,1,0,0,1,0,0,0,0,1,0,0,5,5,5,5,6,6,5,5,1,0,0,1,0,0
84,15721.08,1,43.73697,6.214598,0,1,1,1,0,0,0,1,1,1,1,6,6,6,5,5,4,6,5,0,0,0,0,1,0
77,67619.72,2,65.36252,7.505205,0,1,1,1,1,1,1,1,1,0,1,5,5,6,7,4,6,7,6,0,0,0,0,0,1
20,34759.58,1,38.84886,6.229531,0,0,1,0,0,0,0,1,1,0,0,4,4,3,3,6,4,3,5,0,0,0,0,1,0
28,19948.12,2,36.19603,5.529764,0,0,0,1,0,0,0,0,0,0,0,6,6,7,8,4,8,7,6,0,0,0,0,0,0
28,18305.22,0,61.45615,9.316164,0,0,0,1,1,1,0,0,0,0,1,4,5,5,6,3,3,4,5,0,0,0,0,0,1
39,19542.22,2,48.78507,12.02259,0,0,1,1,0,1,0,0,1,0,0,4,5,4,7,5,4,6,6,0,0,0,0,0,1
64,7569.75,1,59.00593,8.8901,0,1,1,0,1,0,1,0,1,0,1,5,4,5,6,5,5,6,4,1,0,1,0,0,0
25,47027.73,1,71.6524,10.92999,0,1,0,1,1,0,1,0,1,0,1,6,5,6,6,5,5,5,8,0,0,1,0,0,0
48,71899.67,4,41.09672,11.8857,0,0,0,1,0,0,0,1,1,0,1,5,4,5,4,7,4,3,5,0,0,0,1,0,0
80,48733.51,0,70.68543,9.354732,0,0,1,1,0,1,0,0,1,1,0,5,5,6,4,6,4,5,6,0,0,0,1,0,0
33,10199.44,1,66.82313,10.81518,0,1,0,1,1,1,1,0,0,0,0,5,4,4,6,5,4,4,6,1,0,0,1,0,0
66,36559.57,1,59.30543,8.268789,0,1,0,1,1,0,0,0,0,1,0,4,4,5,3,8,4,3,5,0,0,0,1,0,0
25,31545.14,3,62.59775,14.43295,0,0,0,1,0,0,0,0,0,0,0,6,6,6,6,5,5,5,6,0,0,1,0,0,0
70,3971.37,1,62.27601,9.070611,0,1,1,0,0,0,1,0,1,0,0,6,6,5,7,4,5,7,6,1,0,0,0,0,0
33,45795.23,3,65.06621,5.834138,0,1,1,1,0,1,1,1,0,0,1,6,5,5,5,8,3,3,4,0,0,0,0,1,0
31,20213.18,0,64.34133,12.46116,0,1,0,1,0,1,1,0,0,0,0,6,4,4,4,7,4,5,4,1,0,0,1,0,0
66,33674.02,0,52.30473,12.18144,0,1,0,1,1,1,0,0,0,1,1,5,6,5,4,6,6,6,5,0,0,0,0,0,0
49,18852.52,0,48.73343,11.36428,0,0,0,1,1,1,0,0,1,0,1,6,6,5,6,6,6,6,7,1,0,0,0,0,0
79,28297.97,1,67.20217,11.8337,0,1,0,1,1,1,1,0,1,1,0,6,6,5,5,6,7,5,7,0,0,0,1,0,0
77,58131.94,0,71.59338,8.813439,1,1,1,1,0,0,0,0,0,1,1,5,4,6,8,4,6,6,5,0,0,0,0,1,0
23,41709.72,0,70.90919,15.03023,0,1,0,1,1,0,0,1,0,1,1,5,5,6,7,2,6,7,5,1,0,0,0,1,0
63,36727.38,1,48.28595,13.26881,0,1,0,1,0,1,1,1,0,0,1,6,6,7,6,6,6,6,5,0,0,0,0,0,1
86,36079.26,0,45.51779,7.026948,0,0,0,1,0,0,1,0,0,0,0,4,6,5,5,6,7,5,6,0,0,0,0,0,1
89,40217.33,3,70.14609,11.64938,0,0,0,1,1,0,1,0,0,0,0,6,7,7,6,5,6,5,7,0,0,0,0,0,0
58,81455.87,6,71.2039,9.46119,0,1,0,1,1,1,1,1,0,1,1,5,6,6,5,6,6,5,4,0,0,0,0,0,0
40,8855.67,0,56.70254,10.52187,0,1,0,1,1,0,1,1,0,1,1,5,5,6,6,6,5,6,6,1,0,0,0,0,1
62,12705.84,2,67.10152,14.64928,0,1,1,1,1,0,0,1,0,1,1,7,7,6,6,6,7,6,6,0,0,0,0,0,0
38,13846.51,2,65.12634,16.6785,0,1,0,1,0,0,0,1,0,1,1,7,6,6,6,5,6,7,7,0,0,0,0,1,0
88,66525.58,1,58.85834,8.693473,0,0,0,0,1,0,0,0,1,1,1,6,7,6,6,5,7,7,4,1,0,0,0,0,1
87,14008.49,2,63.82538,9.365159,0,0,0,1,1,0,0,0,0,0,0,6,6,6,5,6,6,5,6,1,0,1,0,0,0
53,57408.39,10,55.65515,8.277741,0,1,0,1,1,0,1,0,0,0,0,5,6,4,5,6,4,5,5,0,0,0,0,1,0
78,60311.48,1,65.34077,7.405174,0,0,0,1,1,0,1,0,0,0,1,5,3,6,4,5,5,5,5,0,0,1,0,0,0
45,27165.73,3,71.11137,10.67876,0,0,1,0,0,0,1,1,0,0,1,6,7,7,7,5,7,7,7,0,0,0,1,0,0
58,28333.29,0,59.16197,9.315925,1,0,0,1,0,0,1,1,0,0,1,4,4,6,5,5,4,5,6,0,0,0,0,0,0
83,116972.1,4,42.76683,12.90663,1,0,0,1,0,0,0,0,1,0,0,5,5,4,6,7,4,5,4,1,0,1,0,0,0
38,32595.47,4,71.74385,12.06092,0,1,1,1,1,0,1,0,0,1,0,6,6,5,5,6,6,6,7,1,0,0,0,1,0
40,82843.95,1,67.11925,8.732297,0,0,0,1,0,0,0,1,0,0,1,7,6,6,5,6,6,6,4,1,0,0,1,0,0
49,9317.9,4,68.52272,6.661702,0,0,1,1,0,0,0,0,1,0,1,6,5,6,5,5,6,5,6,0,0,0,0,1,0
44,59338.59,4,49.98309,13.17979,0,1,1,1,0,0,0,0,0,0,1,4,5,4,6,6,4,5,6,0,0,0,1,0,0
84,73613.88,3,70.40991,6.797028,0,1,0,1,1,0,0,1,1,0,1,7,7,5,6,6,6,6,6,0,0,0,0,0,0
88,15854.29,0,68.50985,7.64925,0,0,0,1,1,0,1,0,1,0,0,6,7,5,5,7,5,3,6,0,0,0,0,0,0
61,64949.07,0,70.45931,11.90673,1,0,0,1,0,0,0,1,0,0,1,6,6,6,7,4,6,4,7,0,0,1,0,0,0
59,34326.31,0,57.54686,11.16606,0,0,1,1,1,0,0,0,1,1,0,6,6,6,7,5,7,4,5,1,0,0,0,0,0
66,35478.83,0,70.83727,9.216302,1,1,1,1,0,0,0,0,0,1,0,3,4,4,4,6,5,4,4,1,0,0,0,0,0
18,75193.8,1,64.68179,10.13223,0,1,0,1,0,1,1,0,0,0,1,5,5,5,5,6,6,5,6,1,0,0,1,0,0
82,124590.0,1,52.25168,11.63685,0,0,0,1,0,0,1,0,0,1,0,6,5,6,4,6,6,4,5,1,0,0,0,0,1
85,51630.71,4,41.36314,4.452995,0,0,0,1,1,1,0,0,1,1,1,6,5,6,6,6,5,5,5,1,0,1,0,0,0
18,33975.64,0,57.42888,7.381781,1,0,1,1,1,0,0,0,0,1,1,6,6,6,7,6,6,8,6,0,0,0,0,0,1
82,24689.6,3,67.87061,4.445847,0,1,0,1,0,0,1,0,0,0,0,6,6,4,5,5,6,5,6,1,0,1,0,0,0
21,37709.27,1,57.3396,13.64684,0,1,0,1,1,0,1,1,1,0,1,5,6,6,7,4,5,5,6,0,0,0,0,0,0
41,86921.8,3,48.71074,11.99123,0,0,0,1,0,0,1,1,0,0,1,3,4,5,4,5,4,3,3,0,0,0,0,1,0
81,46561.38,6,65.19543,8.703489,0,1,1,1,0,0,1,0,1,0,0,6,8,6,5,5,8,8,6,0,0,0,0,0,1
25,17781.91,4,63.47229,12.07096,0,0,1,0,1,0,0,0,1,0,0,6,6,6,5,5,5,7,6,1,0,0,0,0,1
33,48357.93,4,64.25691,12.56239,0,1,0,1,1,0,0,0,0,0,1,5,6,7,6,7,5,5,6,0,0,0,0,0,1
48,37056.67,1,61.21945,9.945029,0,0,0,1,0,0,1,0,1,0,0,7,7,6,7,5,6,5,6,1,0,0,0,0,0
39,22977.79,2,61.0763,8.36964,0,1,0,1,0,1,0,1,1,0,1,5,5,6,6,6,6,6,5,0,0,0,0,0,1
78,128842.9,2,55.51616,9.442846,0,0,0,0,1,0,0,1,1,1,1,5,5,4,6,5,3,4,4,0,0,0,1,0,0
28,16997.45,3,55.40614,8.543635,0,0,0,1,0,0,1,0,0,1,1,6,6,5,7,5,5,5,6,1,0,0,0,0,1
35,88831.62,0,61.24745,6.634736,0,0,0,1,1,1,1,0,0,0,0,6,6,5,5,6,6,6,6,1,0,0,0,1,0
57,7163.05,3,62.68234,11.89701,0,0,0,0,1,1,1,1,0,0,1,5,5,6,4,6,5,6,5,1,0,0,0,0,0
63,57437.15,4,59.33067,9.354817,0,1,0,1,1,1,1,0,0,0,0,5,7,7,4,5,6,6,7,1,0,1,0,0,0
47,26722.64,1,65.89761,14.34836,0,0,0,1,0,1,0,0,0,0,0,6,7,7,4,7,5,5,5,1,0,1,0,0,0
62,35795.48,1,64.85756,9.414574,0,1,0,1,0,0,1,1,0,0,1,6,5,6,6,5,4,5,7,1,0,0,1,0,0
57,58809.85,1,62.78671,6.975702,1,1,1,1,0,0,1,1,0,0,1,4,5,5,6,5,6,6,4,1,0,0,0,0,0
40,23806.77,1,46.65167,10.78835,0,0,1,1,1,1,1,0,1,0,1,6,7,6,6,5,4,5,7,0,0,0,0,0,0
69,69369.55,0,64.95453,8.272683,0,1,0,1,1,1,1,1,0,1,0,6,5,6,6,6,5,6,5,0,0,0,1,0,0
44,43141.58,1,70.9092,10.52838,0,1,0,1,0,1,0,0,0,1,0,5,5,5,4,6,6,7,7,0,0,0,0,0,0
31,4145.29,1,59.59893,11.43356,0,1,0,1,0,0,1,0,1,0,1,6,6,7,6,6,7,5,5,1,0,0,0,0,0
22,51024.09,0,53.49096,9.781356,0,0,0,1,1,0,0,1,0,0,1,6,5,5,5,6,4,7,7,0,0,0,0,1,0
71,30935.61,1,71.3757,5.034833,0,0,0,1,1,1,1,0,0,0,0,5,4,6,5,7,4,4,3,1,0,0,0,0,1
80,58528.77,0,49.26867,9.656326,0,0,0,1,1,0,0,0,0,0,0,4,4,5,5,5,7,6,7,1,0,1,0,0,0
22,10589.06,2,52.27228,15.35408,0,0,0,1,0,1,1,1,1,1,1,6,6,6,6,4,6,6,6,1,0,0,1,0,0
42,18732.06,9,71.53607,7.139813,1,0,0,0,0,0,1,1,0,0,0,6,5,5,7,6,5,7,6,1,0,0,0,0,1
76,34685.97,2,47.62011,10.26191,0,1,0,1,0,0,0,1,1,1,0,6,5,5,5,7,6,5,5,0,0,1,0,0,0
42,47735.26,0,58.65575,12.50762,0,1,0,1,0,0,0,1,0,1,1,3,3,4,7,5,5,4,5,1,0,0,1,0,0
38,30216.55,1,50.95377,19.01629,0,1,0,1,1,0,1,1,1,1,1,5,5,5,4,6,4,4,5,0,0,0,0,0,1
62,10759.62,2,41.88419,13.18526,0,1,0,0,1,1,0,0,0,1,1,4,5,6,3,5,3,4,6,0,0,0,0,0,0
41,54540.21,0,62.80581,13.98197,0,1,0,1,0,1,1,0,0,0,0,7,6,5,6,6,6,6,6,0,0,0,1,0,0
77,25293.87,0,43.50607,8.545651,1,1,1,1,0,0,1,0,0,1,1,5,6,5,5,6,7,5,4,0,0,0,0,0,0
61,82302.01,1,47.29134,12.03334,0,0,0,0,1,0,1,1,0,0,1,6,6,6,6,6,7,5,5,0,0,0,0,0,0
87,73803.96,1,70.89862,13.25889,0,0,0,1,1,0,1,1,0,0,1,6,6,5,7,3,7,7,7,1,0,1,0,0,0
54,22730.72,10,55.88646,7.737478,0,0,0,1,0,0,1,1,0,1,0,4,5,6,6,6,6,5,7,1,0,1,0,0,0
31,68058.4,0,57.51975,9.652243,0,0,1,1,1,0,0,1,0,1,1,5,6,6,5,6,6,6,6,0,0,1,0,0,0
20,14817.47,3,69.4702,7.549896,1,1,0,1,0,1,0,1,1,1,1,5,5,5,5,6,6,5,5,1,0,0,0,0,0
69,2680.5,3,71.8434,12.16638,0,0,0,1,0,0,1,1,1,0,1,5,5,6,5,6,5,4,6,1,0,1,0,0,0
67,43140.04,2,67.5746,3.593769,0,0,0,0,1,1,1,0,1,1,0,5,4,6,5,6,5,4,6,1,0,0,1,0,0
26,73725.59,2,45.39565,14.16588,0,1,1,1,1,1,1,0,0,1,1,5,4,6,6,6,5,7,5,0,0,0,0,1,0
76,27144.01,1,48.45122,10.38318,0,0,0,1,0,0,0,0,0,0,0,6,6,5,6,6,4,5,5,0,0,0,0,0,1
40,93242.18,0,63.57829,13.11179,0,0,0,1,1,1,1,0,1,1,0,5,5,6,5,5,6,4,5,0,0,0,1,0,0
86,34962.75,0,71.84893,13.14495,0,0,0,1,0,1,1,1,1,0,1,5,5,5,6,6,6,7,5,1,0,1,0,0,0
45,62420.93,1,71.63571,6.095828,0,0,0,0,0,1,0,1,1,1,0,7,7,7,5,5,6,5,5,0,0,0,1,0,0
37,75451.72,1,61.63116,10.56544,0,0,1,1,1,0,0,0,1,1,1,7,6,6,6,5,6,7,6,0,0,1,0,0,0
77,25259.64,0,56.21975,11.90975,0,0,0,1,1,1,1,1,1,0,0,5,4,5,6,6,4,4,7,0,0,0,0,1,0
68,38284.67,3,46.63416,12.54574,0,0,0,1,0,0,1,1,0,0,1,5,5,5,6,5,5,5,5,1,0,0,0,0,0
26,61210.24,0,45.48614,12.68725,0,0,1,1,0,0,0,1,0,1,0,4,4,4,5,6,3,4,4,1,0,0,0,1,0
75,61350.75,0,65.351,5.20269,0,0,0,1,1,0,1,0,0,1,0,6,6,6,6,6,6,5,6,0,0,0,1,0,0
64,56884.01,9,69.67964,14.96457,0,1,1,1,0,0,0,0,0,1,1,7,7,5,3,6,4,4,5,0,0,1,0,0,0
87,52838.06,0,54.42917,12.66209,1,1,1,1,1,0,0,1,0,0,0,7,6,6,5,6,7,6,5,0,0,0,0,0,1
67,24407.64,3,67.91936,13.39011,0,1,0,0,0,0,1,1,0,0,1,6,7,6,4,5,5,5,6,1,0,0,0,0,0
24,44054.39,1,68.43831,9.416793,0,1,1,1,0,1,1,0,0,0,1,8,7,7,7,3,8,6,7,1,0,0,1,0,0
59,58054.58,3,69.22974,6.479447,0,0,1,1,1,0,0,0,0,1,1,6,6,5,7,5,4,7,6,0,0,1,0,0,0
20,50637.64,10,66.90749,10.97487,0,1,0,1,1,0,0,1,1,1,1,7,7,7,3,7,6,5,5,0,0,1,0,0,0
80,121986.8,3,47.428,11.16863,0,1,0,0,0,0,1,1,1,1,0,4,5,5,5,6,6,5,5,1,0,0,0,1,0
67,84647.54,0,70.03095,11.43078,0,0,0,1,0,0,0,1,0,0,0,4,3,5,6,4,3,6,3,1,0,0,0,0,0
54,69911.65,3,71.33938,13.30886,0,1,0,1,0,0,0,1,0,1,1,7,5,6,7,5,7,6,6,1,0,0,0,0,0
40,36844.26,4,39.35678,12.87336,0,0,0,1,1,1,0,1,0,0,1,6,6,6,7,4,6,4,6,1,0,0,0,1,0
77,25875.88,0,51.39701,11.12514,0,1,0,1,0,0,1,0,0,1,1,6,6,7,5,6,5,5,5,1,0,1,0,0,0
80,90621.46,0,60.47246,11.88565,0,0,0,1,0,1,1,0,0,0,1,4,5,5,7,3,4,5,5,0,0,0,0,1,0
30,26826.69,1,49.11678,10.92878,0,1,1,1,1,0,1,1,0,1,0,6,4,5,6,5,5,4,5,0,0,0,0,0,0
35,10149.33,1,49.91708,14.07829,1,1,1,1,0,1,1,1,1,1,0,7,6,5,8,5,7,5,6,0,0,1,0,0,0
80,11920.23,1,43.49892,13.57544,0,0,0,1,1,1,0,0,1,1,0,5,5,4,8,4,5,7,7,1,0,0,0,0,1
